country,year,Fd1y,B1_R_B,B2_R_B,B3_R_B,B4_R_B,B6_R_B,B7_R_B,B8_R_B,L0g0y
410,1979,-0.017012766,0,0,0,0,0,0,0,0.086256325
410,1980,0.071805112,0,0,0,1,0,0,0,-0.017012766
410,1981,0.082650214,0,0,0,0,1,0,0,0.071805112
410,1982,0.13242063,0,0,0,1,0,0,0,0.082650214
410,1983,0.10442911,0,0,1,0,0,0,0,0.13242063
410,1984,0.077496462,0,0,0,1,0,0,0,0.10442911
410,1985,0.11224087,0,0,0,0,0,0,0,0.077496462
410,1986,0.12467266,0,0,0,0,0,0,1,0.11224087
410,1987,0.11904719,0,0,0,0,0,0,1,0.12467266
410,1988,0.0702971,0,0,0,0,0,0,1,0.11904719
410,1989,0.0981123,0,0,0,1,0,0,0,0.0702971
410,1990,0.10353951,0,0,1,0,0,0,0,0.0981123
410,1991,0.061755057,0,0,0,1,0,0,0,0.10353951
410,1992,0.068467438,0,0,0,0,0,0,0,0.061755057
410,1993,0.092061415,0,0,0,0,0,0,0,0.068467438
410,1994,0.095706046,0,0,0,1,0,0,0,0.092061415
410,1995,0.075945094,0,0,1,0,0,0,0,0.095706046
410,1996,0.059221853,0,0,1,0,0,0,0,0.075945094
410,1997,-0.054712191,1,0,0,0,0,0,0,0.059221853
410,1998,0.11308622,0,0,0,0,0,0,0,-0.054712191
410,1999,0.089244261,0,0,0,1,0,0,0,0.11308622
410,2000,0.045253068,1,0,0,0,0,0,0,0.089244261
410,2001,0.07432434,0,0,0,0,0,0,1,0.045253068
410,2002,0.02933218,0,0,1,0,0,0,0,0.07432434
410,2003,0.048998404,0,0,0,0,0,0,0,0.02933218
410,2004,0.039236773,0,0,0,0,0,0,0,0.048998404
410,2005,0.051761538,0,0,0,0,0,0,1,0.039236773
410,2006,0.054633964,0,0,0,0,0,0,0,0.051761538
410,2007,0.028292231,0,0,0,0,1,0,0,0.054633964
410,2008,0.007075099,1,0,0,0,0,0,0,0.028292231
410,2009,0.064967938,0,0,0,0,0,0,1,0.007075099
410,2010,0.036816884,0,0,0,0,0,0,0,0.064967938
410,2011,0.022923978,0,0,1,0,0,0,0,0.036816884
410,2012,0.02896205,0,0,0,1,0,0,0,0.022923978
410,2013,0.033414479,0,0,0,1,0,0,0,0.02896205
442,1954,0.048778534,0,0,0,0,0,0,0,0.045385361
442,1955,0.048801422,0,0,0,0,0,0,1,0.048778534
442,1956,0.023731232,0,0,0,0,0,0,0,0.048801422
442,1957,-0.009048462,0,0,1,0,0,0,0,0.023731232
442,1958,0.033444405,0,0,0,0,1,0,0,-0.009048462
442,1959,0.047825813,0,0,0,0,1,0,0,0.033444405
442,1960,0.038299832,0,0,0,0,0,0,0,0.047825813
442,1961,0.013586776,0,0,0,0,0,0,0,0.038299832
442,1962,0.034391087,0,0,0,1,0,0,0,0.013586776
442,1963,0.07865829,0,0,0,0,0,0,0,0.034391087
442,1964,-0.007349336,0,0,0,0,1,0,0,0.07865829
442,1965,0.011059041,0,0,0,0,0,0,0,-0.007349336
442,1966,0.002167308,0,0,0,1,0,0,0,0.011059041
442,1967,0.04183872,0,0,0,1,0,0,0,0.002167308
442,1995,0.013884284,0,0,0,0,0,0,0,0.014322003
442,1996,0.057097174,0,0,0,0,0,0,1,0.013884284
442,1997,0.060446516,0,0,0,0,0,0,1,0.057097174
442,1998,0.084810026,0,0,0,0,1,0,0,0.060446516
442,1999,0.082397997,0,0,0,0,0,0,0,0.084810026
442,2000,0.025319749,0,0,0,0,0,0,0,0.082397997
442,2001,0.038194697,0,0,0,1,0,0,0,0.025319749
442,2002,0.01629287,0,0,0,1,0,0,0,0.038194697
442,2003,0.036121767,0,0,0,0,1,0,0,0.01629287
442,2004,0.031724427,0,0,0,0,0,0,0,0.036121767
442,2005,0.051784858,0,0,0,0,1,0,0,0.031724427
442,2006,0.083545536,0,0,0,0,0,0,0,0.051784858
442,2007,-0.012795856,0,0,0,0,1,0,0,0.083545536
442,2008,-0.043586068,1,0,0,0,0,0,0,-0.012795856
442,2009,0.048649687,0,0,0,0,0,0,0,-0.043586068
442,2010,0.025392348,0,0,0,0,0,0,0,0.048649687
442,2011,-0.003525194,0,0,0,1,0,0,0,0.025392348
442,2012,0.039901916,1,0,0,0,0,0,0,-0.003525194
442,2013,0.056269307,0,0,0,1,0,0,0,0.039901916
458,1973,0.083096258,1,0,0,0,0,0,0,0.11714203
458,1974,0.0080167,1,0,0,0,0,0,0,0.083096258
458,1975,0.11563836,0,0,0,0,0,0,1,0.0080167
458,1976,0.077564746,0,0,0,0,0,0,0,0.11563836
458,1977,0.066520348,0,0,1,0,0,0,0,0.077564746
458,1978,0.09349101,0,0,0,0,0,1,0,0.066520348
458,1979,0.074442342,0,0,0,0,1,0,0,0.09349101
458,1980,0.069419526,0,0,0,0,0,0,1,0.074442342
458,1981,0.059409272,0,0,0,0,1,0,0,0.069419526
458,1982,0.062502511,0,0,0,1,0,0,0,0.059409272
458,1983,0.077619255,0,0,0,0,0,1,0,0.062502511
458,1984,-0.011222485,0,0,1,0,0,0,0,0.077619255
458,1985,0.011525089,0,0,1,0,0,0,0,-0.011222485
458,1986,0.053886451,0,0,0,0,1,0,0,0.011525089
458,1987,0.099377245,0,0,0,1,0,0,0,0.053886451
458,1988,0.090584815,0,0,0,0,1,0,0,0.099377245
458,1989,0.090096496,0,0,0,0,0,1,0,0.090584815
458,1990,0.095454648,0,0,0,1,0,0,0,0.090096496
458,1991,0.088851154,0,0,0,0,0,0,0,0.095454648
458,1992,0.09894947,0,0,0,0,1,0,0,0.088851154
458,1993,0.092120431,0,0,0,0,0,0,1,0.09894947
458,1994,0.098290823,0,0,0,0,0,0,0,0.092120431
458,1995,0.10002701,0,0,0,0,0,0,0,0.098290823
458,1996,0.073227428,0,0,0,0,0,1,0,0.10002701
458,1997,-0.073594153,1,0,0,0,0,0,0,0.073227428
458,1998,0.061376099,0,0,0,0,1,0,0,-0.073594153
458,1999,0.088588677,0,0,0,0,0,0,1,0.061376099
458,2000,0.005176753,0,0,0,1,0,0,0,0.088588677
458,2001,0.053909883,0,0,0,1,0,0,0,0.005176753
458,2002,0.057884995,0,0,0,1,0,0,0,0.053909883
458,2003,0.067834377,0,0,0,0,0,1,0,0.057884995
458,2004,0.053321391,0,0,0,0,1,0,0,0.067834377
458,2005,0.055848468,0,0,0,1,0,0,0,0.053321391
458,2006,0.094276644,0,0,0,0,1,0,0,0.055848468
458,2007,0.033195943,0,0,0,0,1,0,0,0.094276644
458,2008,-0.025258258,0,1,0,0,0,0,0,0.033195943
458,2009,0.069809563,0,0,0,0,0,0,1,-0.025258258
458,2010,0.052937914,0,0,0,0,1,0,0,0.069809563
458,2011,0.054743852,0,0,0,1,0,0,0,0.052937914
458,2012,0.046929192,0,0,0,0,1,0,0,0.054743852
458,2013,0.060121667,0,0,0,0,0,0,0,0.046929192
484,1929,-0.064995013,0,0,1,0,0,0,0,-0.03944378
484,1934,0.071508847,0,0,0,1,0,0,0,0.065478191
484,1935,0.076763861,0,0,0,1,0,0,0,0.071508847
484,1950,0.074491717,0,0,0,0,0,0,0,0.094341345
484,1951,0.039219122,0,0,0,1,0,0,0,0.074491717
484,1952,0.002738658,0,0,0,1,0,0,0,0.039219122
484,1953,0.095324591,0,0,0,0,0,0,0,0.002738658
484,1954,0.081270754,0,0,0,0,0,0,0,0.095324591
484,1955,0.066348754,0,0,0,0,0,0,0,0.081270754
484,1956,0.073017836,0,0,0,0,0,0,0,0.066348754
484,1957,0.051816698,0,0,1,0,0,0,0,0.073017836
484,1958,0.029434564,0,0,0,1,0,0,0,0.051816698
484,1959,0.077915139,0,0,0,0,0,0,0,0.029434564
484,1960,0.050000001,0,0,0,1,0,0,0,0.077915139
484,1961,0.046644147,0,0,0,0,0,0,0,0.050000001
484,1962,0.081068866,0,0,0,0,0,0,0,0.046644147
484,1963,0.1190548,0,0,0,0,0,0,0,0.081068866
484,1964,0.071000002,0,0,0,1,0,0,0,0.1190548
484,1965,0.060961396,0,0,0,0,1,0,0,0.071000002
484,1966,0.058549248,0,0,0,0,0,0,0,0.060961396
484,1967,0.09423279,0,0,0,0,0,0,0,0.058549248
484,1968,0.034186199,0,0,0,1,0,0,0,0.09423279
484,1969,0.065024838,0,0,0,1,0,0,0,0.034186199
484,1970,0.037624676,0,0,0,1,0,0,0,0.065024838
484,1971,0.082288072,0,0,0,0,0,0,0,0.037624676
484,1972,0.078611195,0,0,0,0,0,0,0,0.082288072
484,1973,0.057768274,0,0,1,0,0,0,0,0.078611195
484,1974,0.057444848,0,0,1,0,0,0,0,0.057768274
484,1975,0.044174444,0,0,0,0,0,0,0,0.057444848
484,1976,0.033906396,0,0,0,1,0,0,0,0.044174444
484,1991,0.036286589,0,0,0,0,1,0,0,0.042222511
484,1992,0.040614258,0,0,0,0,1,0,0,0.036286589
484,1993,0.04727355,0,0,0,0,0,1,0,0.040614258
484,1994,-0.057586823,0,1,0,0,0,0,0,0.04727355
484,1995,0.058747668,0,1,0,0,0,0,0,-0.057586823
484,1996,0.069628887,0,0,0,1,0,0,0,0.058747668
484,1997,0.047018424,0,0,0,0,1,0,0,0.069628887
484,1998,0.026670132,1,0,0,0,0,0,0,0.047018424
484,1999,0.05296474,0,0,0,0,0,0,1,0.026670132
484,2000,-0.006054924,0,0,0,0,0,0,0,0.05296474
484,2001,0.001319172,0,0,0,0,0,1,0,-0.006054924
484,2002,0.014226712,0,0,0,1,0,0,0,0.001319172
484,2003,0.042957142,0,0,0,0,1,0,0,0.014226712
484,2004,0.030325737,0,0,0,0,0,0,1,0.042957142
484,2005,0.049445141,0,0,0,1,0,0,0,0.030325737
484,2006,0.032041229,0,0,0,0,0,0,1,0.049445141
484,2007,0.014002903,0,0,0,0,1,0,0,0.032041229
484,2008,-0.047003388,0,0,1,0,0,0,0,0.014002903
484,2009,0.051101986,0,0,0,0,1,0,0,-0.047003388
484,2010,0.04044614,0,0,0,0,0,1,0,0.051101986
484,2011,0.040181737,0,0,1,0,0,0,0,0.04044614
484,2012,0.013600771,0,0,0,0,0,0,1,0.040181737
484,2013,0.022653339,0,0,0,1,0,0,0,0.013600771
528,1904,0.049122721,0,0,0,0,0,0,0,0.014340938
528,1905,0.020677341,0,0,0,0,0,0,0,0.049122721
528,1906,-0.017597515,0,0,0,1,0,0,0,0.020677341
528,1907,0.019612137,0,0,0,1,0,0,0,-0.017597515
528,1908,0.052051201,0,0,0,0,0,0,0,0.019612137
528,1909,0.040153462,0,0,0,0,0,0,0,0.052051201
528,1910,0.031279016,0,0,0,0,0,0,0,0.040153462
528,1923,0.070497788,0,0,0,0,0,0,0,0.024391515
528,1924,0.041242849,0,0,0,0,0,0,0,0.070497788
528,1925,0.077085815,0,0,0,0,1,0,0,0.041242849
528,1926,0.040921718,0,0,0,0,1,0,0,0.077085815
528,1927,0.051891584,0,0,0,0,1,0,0,0.040921718
528,1928,0.00792312,0,0,0,0,0,0,0,0.051891584
528,1929,-0.002257428,0,0,0,0,1,0,0,0.00792312
528,1930,-0.062957853,0,0,1,0,0,0,0,-0.002257428
528,1931,-0.013935373,0,0,1,0,0,0,0,-0.062957853
528,1932,-0.001832037,0,0,0,0,0,0,0,-0.013935373
528,1933,-0.018507572,0,0,0,0,0,0,0,-0.001832037
528,1934,0.036678832,0,0,0,1,0,0,0,-0.018507572
528,1935,0.061118841,0,0,0,0,0,0,0,0.036678832
528,1950,0.020758079,0,0,0,1,0,0,0,0.035175283
528,1951,0.019956976,0,0,0,1,0,0,0,0.020758079
528,1952,0.083346695,0,0,0,0,0,0,0,0.019956976
528,1953,0.065769985,0,0,0,0,1,0,0,0.083346695
528,1954,0.071572572,0,0,0,0,1,0,0,0.065769985
528,1955,0.036098357,0,0,0,0,1,0,0,0.071572572
528,1956,0.027730389,0,0,1,0,0,0,0,0.036098357
528,1957,-0.002969695,0,0,1,0,0,0,0,0.027730389
528,1958,0.047730368,0,0,0,0,1,0,0,-0.002969695
528,1959,0.080787979,0,0,0,0,0,1,0,0.047730368
528,1960,0.002955467,0,0,0,0,1,0,0,0.080787979
528,1961,0.068435073,0,0,0,0,1,0,0,0.002955467
528,1962,0.036246218,0,0,0,0,0,0,0,0.068435073
528,1963,0.082749039,0,0,0,1,0,0,0,0.036246218
528,1964,0.086430952,0,0,0,1,0,0,0,0.082749039
528,1965,0.027411044,0,0,1,0,0,0,0,0.086430952
528,1966,0.052800145,0,0,1,0,0,0,0,0.027411044
528,1967,0.064161338,0,0,0,0,1,0,0,0.052800145
528,1968,0.064294487,0,0,0,0,0,1,0,0.064161338
528,1969,0.056947958,0,0,0,0,1,0,0,0.064294487
528,1970,0.043169804,0,0,0,1,0,0,0,0.056947958
528,1971,0.035338745,0,0,0,1,0,0,0,0.043169804
528,1972,0.054442231,0,0,0,0,0,1,0,0.035338745
528,1973,0.034387179,0,0,1,0,0,0,0,0.054442231
528,1974,2.02868E-05,0,0,0,0,0,0,0,0.034387179
528,1975,0.0445631,0,0,0,0,1,0,0,2.02868E-05
528,1976,0.025204405,0,0,0,1,0,0,0,0.0445631
528,1977,0.026962468,0,0,0,0,0,0,0,0.025204405
528,1978,0.020141661,0,0,0,0,1,0,0,0.026962468
528,1979,0.013419142,0,0,0,0,0,0,0,0.020141661
528,1980,-0.007836116,0,0,0,1,0,0,0,0.013419142
528,1981,-0.012407567,0,0,0,1,0,0,0,-0.007836116
528,1982,0.020699579,0,0,0,1,0,0,0,-0.012407567
528,1983,0.030616792,0,0,0,0,1,0,0,0.020699579
528,1984,0.025801796,0,0,0,0,0,0,0,0.030616792
528,1985,0.027869759,0,0,0,0,0,0,1,0.025801796
528,1986,0.019312486,0,0,1,0,0,0,0,0.027869759
528,1987,0.03441219,0,0,1,0,0,0,0,0.019312486
528,1988,0.04420118,0,0,0,0,1,0,0,0.03441219
528,1989,0.041832227,0,0,0,0,0,0,0,0.04420118
528,1990,0.024391346,0,0,1,0,0,0,0,0.041832227
528,1991,0.017060708,0,0,0,0,0,1,0,0.024391346
528,1992,0.012575523,0,0,0,0,1,0,0,0.017060708
528,1993,0.029610924,0,0,0,0,0,1,0,0.012575523
528,1994,0.03116036,0,0,0,1,0,0,0,0.029610924
528,1995,0.035667192,0,0,0,0,1,0,0,0.03116036
528,1996,0.042998675,0,0,0,0,0,0,1,0.035667192
528,1997,0.045254149,0,0,0,0,0,1,0,0.042998675
528,1998,0.050516933,0,0,0,0,0,0,0,0.045254149
528,1999,0.042387627,0,0,0,0,0,1,0,0.050516933
528,2000,0.021242643,0,0,0,0,0,0,0,0.042387627
528,2001,0.0010363,0,0,1,0,0,0,0,0.021242643
528,2002,0.002839226,0,0,0,1,0,0,0,0.0010363
528,2003,0.020307064,0,0,0,0,1,0,0,0.002839226
528,2004,0.021603661,0,0,0,0,0,0,0,0.020307064
528,2005,0.035186369,0,0,0,0,1,0,0,0.021603661
528,2006,0.036984731,0,0,0,0,0,0,0,0.035186369
528,2007,0.016990608,0,0,0,0,0,0,1,0.036984731
528,2008,-0.037675835,0,0,1,0,0,0,0,0.016990608
528,2009,0.014026621,0,0,1,0,0,0,0,-0.037675835
528,2010,0.016636264,0,0,1,0,0,0,0,0.014026621
528,2011,-0.010570373,0,0,1,0,0,0,0,0.016636264
528,2012,-0.001903392,0,1,0,0,0,0,0,-0.010570373
528,2013,0.014196903,0,0,0,0,1,0,0,-0.001903392
554,1884,-0.005234713,0,0,0,1,0,0,0,0.098707356
554,1885,0.023347817,0,0,0,1,0,0,0,-0.005234713
554,1886,0.022815112,0,0,0,0,0,0,0,0.023347817
554,1887,0,0,0,1,0,0,0,0,0.022815112
554,1888,0.051292859,0,0,0,1,0,0,0,0
554,1889,0.028170075,0,0,0,1,0,0,0,0.051292859
554,1890,0.006923232,0,0,0,1,0,0,0,0.028170075
554,1891,0.036118936,0,0,1,0,0,0,0,0.006923232
554,1892,0.024097186,0,0,0,0,1,0,0,0.036118936
554,1893,-0.033004388,0,0,0,1,0,0,0,0.024097186
554,1894,0.035166178,0,0,1,0,0,0,0,-0.033004388
554,1895,0.10838217,0,0,1,0,0,0,0,0.035166178
554,1896,0.011558819,0,0,0,0,0,1,0,0.10838217
554,1897,0.028332137,0,0,0,0,0,1,0,0.011558819
554,1898,0.032970611,0,0,0,0,1,0,0,0.028332137
554,1899,0.077959985,0,0,0,0,1,0,0,0.032970611
554,1900,0.003327215,0,0,0,0,0,1,0,0.077959985
554,1901,0.073634356,0,0,0,0,1,0,0,0.003327215
554,1902,0.089964539,0,0,0,0,0,0,1,0.073634356
554,1903,-0.004239553,0,0,0,1,0,0,0,0.089964539
554,1904,0.088071935,0,0,0,0,0,0,0,-0.004239553
554,1905,0.090463527,0,0,0,0,0,0,0,0.088071935
554,1906,0.058673009,0,0,0,0,0,0,0,0.090463527
554,1907,-0.071791664,0,0,0,0,0,0,0,0.058673009
554,1908,0.014302584,0,0,0,0,0,0,0,-0.071791664
554,1909,0.12863863,0,0,0,0,0,0,0,0.014302584
554,1910,0.053683273,0,0,0,1,0,0,0,0.12863863
554,1930,-0.088929489,0,0,0,1,0,0,0,-0.04428231
554,1931,-0.025055464,0,0,0,1,0,0,0,-0.088929489
554,1932,0.064375065,0,0,0,1,0,0,0,-0.025055464
554,1933,0.048829086,0,0,0,0,0,0,0,0.064375065
554,1934,0.045809537,0,0,0,1,0,0,0,0.048829086
554,1935,0.17043538,0,0,0,1,0,0,0,0.045809537
554,1950,-0.079423167,0,0,0,1,0,0,0,0.13693686
554,1951,0.042559616,0,0,0,1,0,0,0,-0.079423167
554,1952,0.033635743,0,0,0,1,0,0,0,0.042559616
554,1953,0.12896678,0,0,0,0,0,0,0,0.033635743
554,1954,0.018464396,0,0,0,0,0,0,1,0.12896678
554,1955,0.050528474,0,0,1,0,0,0,0,0.018464396
554,1956,0.028163793,0,0,0,0,0,0,0,0.050528474
554,1957,0.038524292,0,0,1,0,0,0,0,0.028163793
554,1958,0.068773352,0,0,0,0,0,1,0,0.038524292
554,1959,0,0,0,0,0,0,0,1,0.068773352
554,1960,0.054397739,0,1,0,0,0,0,0,0
554,1961,0.021328466,0,0,1,0,0,0,0,0.054397739
554,1962,0.061423514,0,0,0,0,1,0,0,0.021328466
554,1963,0.047589213,0,0,0,0,1,0,0,0.061423514
554,1964,0.061748005,0,0,0,1,0,0,0,0.047589213
554,1965,0.061173305,0,0,0,0,0,1,0,0.061748005
554,1983,0.047930837,0,0,0,0,0,0,0,0.03492118
554,1984,0.016146304,1,0,0,0,0,0,0,0.047930837
554,1985,0.027060213,0,0,1,0,0,0,0,0.016146304
554,1986,0.00941292,0,0,0,0,0,0,1,0.027060213
554,1987,-0.003615151,1,0,0,0,0,0,0,0.00941292
554,1988,0.001543566,0,0,1,0,0,0,0,-0.003615151
554,1989,0.001505757,0,1,0,0,0,0,0,0.001543566
554,1990,-0.010887061,0,0,1,0,0,0,0,0.001505757
554,1991,0.011096308,0,0,1,0,0,0,0,-0.010887061
554,2001,0.046698377,0,0,1,0,0,0,0,0.034467459
554,2002,0.04557316,0,0,0,0,1,0,0,0.046698377
554,2003,0.039477099,0,0,0,0,1,0,0,0.04557316
554,2004,0.03301505,0,0,0,0,0,1,0,0.039477099
554,2005,0.028041396,0,0,0,1,0,0,0,0.03301505
554,2006,0.028874269,0,1,0,0,0,0,0,0.028041396
554,2007,-0.011195128,0,0,0,0,1,0,0,0.028874269
554,2008,-0.003043461,1,0,0,0,0,0,0,-0.011195128
554,2009,0.015274053,0,0,0,0,0,1,0,-0.003043461
554,2010,0.022700768,0,0,1,0,0,0,0,0.015274053
554,2011,0.022459654,0,0,0,0,1,0,0,0.022700768
554,2012,0.024497515,0,0,0,0,0,0,0,0.022459654
554,2013,0.034045354,0,0,0,0,0,0,0,0.024497515
579,1923,-0.00036507,0,0,0,1,0,0,0,0.026638154
579,1924,0.059663851,0,0,0,1,0,0,0,-0.00036507
579,1925,0.014885605,0,0,0,0,0,0,0,0.059663851
579,1926,0.03712054,0,0,0,0,1,0,0,0.014885605
579,1927,0.043109883,0,0,0,0,0,0,0,0.03712054
579,1928,0.090340473,0,0,0,0,0,0,0,0.043109883
579,1929,0.072657943,0,0,0,0,0,0,0,0.090340473
579,1930,-0.081389032,0,0,0,0,0,0,0,0.072657943
579,1931,0.048510101,0,0,0,0,0,0,0,-0.081389032
579,1932,0.024754295,0,0,0,0,0,0,0,0.048510101
579,1933,0.034719296,0,0,0,0,0,0,0,0.024754295
579,1934,0.048669692,0,0,0,0,0,0,0,0.034719296
579,1935,0.065313466,0,0,0,1,0,0,0,0.048669692
579,1950,0.052761775,0,0,0,1,0,0,0,0.047551636
579,1951,0.034635808,0,0,1,0,0,0,0,0.052761775
579,1952,0.038948435,0,0,0,1,0,0,0,0.034635808
579,1953,0.049242232,0,0,0,1,0,0,0,0.038948435
579,1954,0.021837737,0,0,0,0,0,0,0,0.049242232
579,1955,0.051992018,0,0,0,1,0,0,0,0.021837737
579,1956,0.029712677,0,0,0,0,0,0,0,0.051992018
579,1957,1.71E-07,0,0,0,1,0,0,0,0.029712677
579,1958,0.041288339,0,0,0,1,0,0,0,1.71E-07
579,1959,0.054740008,0,0,0,0,0,0,0,0.041288339
579,1960,0.062733352,0,0,0,0,0,0,0,0.054740008
579,1961,0.02813945,0,0,0,0,0,0,0,0.062733352
579,1962,0.037850428,0,0,1,0,0,0,0,0.02813945
579,1963,0.050096512,0,0,0,1,0,0,0,0.037850428
579,1964,0.052856088,0,0,0,1,0,0,0,0.050096512
579,1965,0.037865132,0,0,0,1,0,0,0,0.052856088
579,1966,0.062560789,0,0,1,0,0,0,0,0.037865132
579,1967,0.022598755,0,0,0,1,0,0,0,0.062560789
579,1968,0.045046113,0,0,0,0,0,0,0,0.022598755
579,1969,0.020013923,0,0,0,1,0,0,0,0.045046113
579,1970,0.0567245,0,0,0,1,0,0,0,0.020013923
579,1971,0.05330598,0,0,1,0,0,0,0,0.0567245
579,1972,0.045329604,0,0,0,0,0,0,0,0.05330598
579,1973,0.039230268,0,0,0,1,0,0,0,0.045329604
579,1974,0.049520344,0,0,1,0,0,0,0,0.039230268
579,1975,0.058255509,0,0,0,1,0,0,0,0.049520344
579,1976,0.04160767,0,0,0,1,0,0,0,0.058255509
579,1977,0.03869332,0,0,0,1,0,0,0,0.04160767
579,1978,0.043725099,0,0,0,1,0,0,0,0.03869332
579,1979,0.045646179,0,0,0,0,0,0,0,0.043725099
579,1980,0.015982656,0,0,0,1,0,0,0,0.045646179
579,1981,0.002353354,0,0,0,0,0,0,0,0.015982656
579,1982,0.039727714,0,0,1,0,0,0,0,0.002353354
579,1983,0.060524452,0,0,0,0,0,1,0,0.039727714
579,1984,0.055533182,0,0,0,0,0,0,0,0.060524452
579,1985,0.040423259,0,0,0,0,1,0,0,0.055533182
579,1986,0.017533766,0,0,0,1,0,0,0,0.040423259
579,1987,-0.002553538,0,1,0,0,0,0,0,0.017533766
579,1988,0.010382852,0,0,1,0,0,0,0,-0.002553538
579,1989,0.019324388,0,0,0,0,1,0,0,0.010382852
579,1990,0.030846741,0,1,0,0,0,0,0,0.019324388
579,1991,0.035744034,1,0,0,0,0,0,0,0.030846741
579,1992,0.028453121,0,1,0,0,0,0,0,0.035744034
579,1993,0.050554533,0,0,0,0,0,0,1,0.028453121
579,1994,0.041539505,0,0,0,0,0,0,0,0.050554533
579,1995,0.050279956,0,0,0,0,0,0,0,0.041539505
579,1996,0.052846845,0,0,0,0,0,1,0,0.050279956
579,1997,0.026243968,0,0,0,0,0,0,1,0.052846845
579,1998,0.020133076,0,0,1,0,0,0,0,0.026243968
579,1999,0.032052852,0,0,0,0,0,1,0,0.020133076
579,2000,0.020853281,0,0,0,0,0,1,0,0.032052852
579,2001,0.014377088,0,0,0,1,0,0,0,0.020853281
579,2002,0.009198419,0,0,0,1,0,0,0,0.014377088
579,2003,0.039590381,0,0,0,0,0,1,0,0.009198419
579,2004,0.026247205,0,0,0,0,0,1,0,0.039590381
579,2005,0.023950925,0,0,0,0,1,0,0,0.026247205
579,2006,0.029297659,0,0,0,0,1,0,0,0.023950925
579,2007,0.003843061,0,0,0,1,0,0,0,0.029297659
579,2008,-0.016225332,1,0,0,0,0,0,0,0.003843061
579,2009,0.006018862,0,0,0,0,0,0,1,-0.016225332
579,2010,0.009687802,0,0,0,0,1,0,0,0.006018862
579,2011,0.027488178,0,0,1,0,0,0,0,0.009687802
579,2012,0.009987054,0,0,0,0,1,0,0,0.027488178
579,2013,0.019188195,0,0,0,0,0,0,1,0.009987054
604,1930,-0.08433149,0,0,0,1,0,0,0,-0.12176209
604,1931,-0.039077457,0,1,0,0,0,0,0,-0.08433149
604,1932,0.10658881,0,0,0,0,0,0,0,-0.039077457
604,1933,0.12695362,0,0,0,0,0,1,0,0.10658881
604,1934,0.089629009,0,0,0,0,0,1,0,0.12695362
604,1935,0.046871237,0,0,0,0,0,0,0,0.089629009
604,1950,0.074959256,0,0,0,1,0,0,0,0.075694598
604,1951,0.050284039,0,0,0,0,0,0,0,0.074959256
604,1952,0.061393395,0,0,0,0,1,0,0,0.050284039
604,1953,0.027415527,0,0,0,1,0,0,0,0.061393395
604,1954,0.071711816,0,0,0,1,0,0,0,0.027415527
604,1955,0.044271816,0,0,0,1,0,0,0,0.071711816
604,1956,0.047662221,0,0,0,1,0,0,0,0.044271816
604,1957,0.003069692,0,0,0,1,0,0,0,0.047662221
604,1958,0.005108173,0,0,0,1,0,0,0,0.003069692
604,1959,0.12940237,0,0,1,0,0,0,0,0.005108173
604,1960,0.073470965,0,0,0,1,0,0,0,0.12940237
604,1961,0.10035294,0,0,1,0,0,0,0,0.073470965
604,1962,0.043282498,0,0,0,1,0,0,0,0.10035294
604,1963,0.065478675,0,0,0,1,0,0,0,0.043282498
604,1964,0.056217335,0,0,0,1,0,0,0,0.065478675
604,1965,0.082389206,0,0,1,0,0,0,0,0.056217335
604,1966,0.038525645,0,0,0,1,0,0,0,0.082389206
604,1967,0.001522377,0,0,1,0,0,0,0,0.038525645
604,1968,0.03514459,0,0,0,0,0,0,0,0.001522377
604,1969,0.033659462,0,0,1,0,0,0,0,0.03514459
604,1970,0.0459054,0,0,0,1,0,0,0,0.033659462
604,1971,0.03477535,0,0,0,0,0,0,0,0.0459054
604,1972,0.062769346,0,0,1,0,0,0,0,0.03477535
604,1973,0.093868352,0,0,1,0,0,0,0,0.062769346
604,1974,0.043008633,0,0,0,1,0,0,0,0.093868352
604,1975,0.01447111,0,0,0,1,0,0,0,0.043008633
604,1976,0.003490637,0,0,1,0,0,0,0,0.01447111
604,1977,-0.02642503,0,0,0,0,1,0,0,0.003490637
604,1978,0.040907506,0,0,0,0,0,0,0,-0.02642503
604,1979,0.059433356,0,0,0,0,0,1,0,0.040907506
604,1980,0.055520419,0,0,0,0,1,0,0,0.059433356
604,1981,-0.002227234,1,0,0,0,0,0,0,0.055520419
604,1982,-0.10408086,1,0,0,0,0,0,0,-0.002227234
604,1983,0.036082868,1,0,0,0,0,0,0,-0.10408086
604,1984,0.02061132,0,0,0,1,0,0,0,0.036082868
604,1985,0.094259627,0,0,0,0,0,0,1,0.02061132
604,1986,0.097261466,0,0,0,0,0,0,1,0.094259627
604,1987,-0.094412737,1,0,0,0,0,0,0,0.097261466
604,1988,-0.12312041,1,0,0,0,0,0,0,-0.094412737
604,1989,-0.049825635,1,0,0,0,0,0,0,-0.12312041
604,1990,0.02219259,1,0,0,0,0,0,0,-0.049825635
604,1991,-0.005405091,0,0,1,0,0,0,0,0.02219259
604,1992,0.052435771,0,0,0,0,0,0,1,-0.005405091
604,1993,0.12308366,0,0,0,0,0,0,1,0.052435771
604,1994,0.07411395,0,0,0,0,0,1,0,0.12308366
604,1995,0.02798973,0,0,0,1,0,0,0,0.07411395
